"Year","Month","er_MSL","er_SLG1","er_SLG2","er_SLG3","er_SLG4","er_SLG5","er_SLG6","er_SLG7","er_SLG8","er_SLG9","er_SLG10","er_SLG11","er_SLG12","er_SLG13","er_CaG1","er_CaG2","er_CaG3","er_CaG4","er_CaG5","er_CaG6","MeanNoMG","MeanW_MG"
"1912","11","173.912","174.122","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.8","NA","NA","NA","NA","NA","NA","NA","173.961","173.944666666667"
"1912","12","173.799","174.079","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.599","NA","NA","NA","NA","NA","NA","NA","173.839","173.825666666667"
"1913","1","174.006","174.125","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.151","NA","NA","NA","NA","NA","NA","NA","174.138","174.094"
"1913","2","174.061","174.204","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.983","NA","NA","NA","NA","NA","NA","NA","174.0935","174.082666666667"
"1913","3","174.073","174.131","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.337","NA","NA","NA","NA","NA","NA","NA","174.234","174.180333333333"
"1913","4","174.555","174.539","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.574","NA","NA","NA","NA","NA","NA","NA","174.5565","174.556"
"1913","5","174.537","174.549","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.559","NA","NA","NA","NA","NA","NA","NA","174.554","174.548333333333"
"1913","6","174.5","174.521","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.489","NA","NA","NA","NA","NA","NA","NA","174.505","174.503333333333"
"1913","7","174.412","174.478","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.391","NA","NA","NA","NA","NA","NA","NA","174.4345","174.427"
"1913","8","174.311","174.332","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.318","NA","NA","NA","NA","NA","NA","NA","174.325","174.320333333333"
"1913","9","174.162","174.162","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.254","NA","NA","NA","NA","NA","NA","NA","174.208","174.192666666667"
"1913","10","174.064","174.097","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.998","NA","NA","NA","NA","NA","NA","NA","174.0475","174.053"
"1913","11","174.019","174.14","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.913","NA","NA","NA","NA","NA","NA","NA","174.0265","174.024"
"1913","12","173.979","174.116","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.913","NA","NA","NA","NA","NA","NA","NA","174.0145","174.002666666667"
"1914","1","173.952","174.043","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.913","NA","NA","NA","NA","NA","NA","NA","173.978","173.969333333333"
"1914","2","173.848","173.957","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.806","NA","NA","NA","NA","NA","NA","NA","173.8815","173.870333333333"
"1914","3","173.778","173.814","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.809","NA","NA","NA","NA","NA","NA","NA","173.8115","173.800333333333"
"1914","4","173.991","174.043","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.007","NA","NA","NA","NA","NA","NA","NA","174.025","174.013666666667"
"1914","5","174.211","174.235","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.297","NA","NA","NA","NA","NA","NA","NA","174.266","174.247666666667"
"1914","6","174.25","174.283","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.273","NA","NA","NA","NA","NA","NA","NA","174.278","174.268666666667"
"1914","7","174.186","174.226","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.193","NA","NA","NA","NA","NA","NA","NA","174.2095","174.201666666667"
"1914","8","174.107","174.146","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.102","NA","NA","NA","NA","NA","NA","NA","174.124","174.118333333333"
"1914","9","174.034","174.082","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.023","NA","NA","NA","NA","NA","NA","NA","174.0525","174.046333333333"
"1914","10","173.955","173.994","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.94","NA","NA","NA","NA","NA","NA","NA","173.967","173.963"
"1914","11","173.778","173.997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.727","NA","NA","NA","NA","NA","NA","NA","173.862","173.834"
"1914","12","173.756","173.857","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.706","NA","NA","NA","NA","NA","NA","NA","173.7815","173.773"
"1915","1","173.665","173.729","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.602","NA","NA","NA","NA","NA","NA","NA","173.6655","173.665333333333"
"1915","2","173.741","173.738","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.822","NA","NA","NA","NA","NA","NA","NA","173.78","173.767"
"1915","3","173.756","173.799","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.69","NA","NA","NA","NA","NA","NA","NA","173.7445","173.748333333333"
"1915","4","173.769","173.762","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.745","NA","NA","NA","NA","NA","NA","NA","173.7535","173.758666666667"
"1915","5","173.836","173.854","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.837","NA","NA","NA","NA","NA","NA","NA","173.8455","173.842333333333"
"1915","6","173.888","173.918","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.919","NA","NA","NA","NA","NA","NA","NA","173.9185","173.908333333333"
"1915","7","173.945","174.009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.937","NA","NA","NA","NA","NA","NA","NA","173.973","173.963666666667"
"1915","8","174.025","174.082","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.004","NA","NA","NA","NA","NA","NA","NA","174.043","174.037"
"1915","9","173.994","174.052","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.995","NA","NA","NA","NA","NA","NA","NA","174.0235","174.013666666667"
"1915","10","173.921","174.027","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.904","NA","NA","NA","NA","NA","NA","NA","173.9655","173.950666666667"
"1915","11","173.775","173.997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.529","NA","NA","NA","NA","NA","NA","NA","173.763","173.767"
"1915","12","173.753","173.887","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.684","NA","NA","NA","NA","NA","NA","NA","173.7855","173.774666666667"
"1916","1","173.836","174.043","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.044","NA","NA","NA","NA","NA","NA","NA","174.0435","173.974333333333"
"1916","2","173.939","174.043","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.986","NA","NA","NA","NA","NA","NA","NA","174.0145","173.989333333333"
"1916","3","173.903","173.93","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.035","NA","NA","NA","NA","NA","NA","NA","173.9825","173.956"
"1916","4","174.08","174.125","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.117","NA","NA","NA","NA","NA","NA","NA","174.121","174.107333333333"
"1916","5","174.205","174.268","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.236","NA","NA","NA","NA","NA","NA","NA","174.252","174.236333333333"
"1916","6","174.333","174.366","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.358","NA","NA","NA","NA","NA","NA","NA","174.362","174.352333333333"
"1916","7","174.314","174.347","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.379","NA","NA","NA","NA","NA","NA","NA","174.363","174.346666666667"
"1916","8","174.192","174.244","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.212","NA","NA","NA","NA","NA","NA","NA","174.228","174.216"
"1916","9","174.031","174.143","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.056","NA","NA","NA","NA","NA","NA","NA","174.0995","174.076666666667"
"1916","10","173.912","174.055","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.861","NA","NA","NA","NA","NA","NA","NA","173.958","173.942666666667"
"1916","11","173.833","173.985","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.776","NA","NA","NA","NA","NA","NA","NA","173.8805","173.864666666667"
"1916","12","173.787","173.973","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.721","NA","NA","NA","NA","NA","NA","NA","173.847","173.827"
"1917","1","173.811","173.927","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.818","NA","NA","NA","NA","NA","NA","NA","173.8725","173.852"
"1917","2","173.735","173.805","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.748","NA","NA","NA","NA","NA","NA","NA","173.7765","173.762666666667"
"1917","3","173.805","173.884","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.758","NA","NA","NA","NA","NA","NA","NA","173.821","173.815666666667"
"1917","4","174.116","174.119","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.196","NA","NA","NA","NA","NA","NA","NA","174.1575","174.143666666667"
"1917","5","174.241","174.28","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.227","NA","NA","NA","NA","NA","NA","NA","174.2535","174.249333333333"
"1917","6","174.4","174.445","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.41","NA","NA","NA","NA","NA","NA","NA","174.4275","174.418333333333"
"1917","7","174.497","174.552","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.507","NA","NA","NA","NA","NA","NA","NA","174.5295","174.518666666667"
"1917","8","174.412","174.466","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.434","NA","NA","NA","NA","NA","NA","NA","174.45","174.437333333333"
"1917","9","174.32","174.35","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.358","NA","NA","NA","NA","NA","NA","NA","174.354","174.342666666667"
"1917","10","174.189","174.329","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.126","NA","NA","NA","NA","NA","NA","NA","174.2275","174.214666666667"
"1917","11","174.232","174.299","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.236","NA","NA","NA","NA","NA","NA","NA","174.2675","174.255666666667"
"1917","12","174.104","174.241","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.129","NA","NA","NA","NA","NA","NA","NA","174.185","174.158"
"1918","1","173.9","174.012","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.889","NA","NA","NA","NA","NA","NA","NA","173.9505","173.933666666667"
"1918","2","173.827","173.887","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.52","NA","NA","NA","NA","NA","NA","NA","174.2035","174.078"
"1918","3","174.009","174.046","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.062","NA","NA","NA","NA","NA","NA","NA","174.054","174.039"
"1918","4","174.016","173.997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.12","NA","NA","NA","NA","NA","NA","NA","174.0585","174.044333333333"
"1918","5","173.985","174.043","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.001","NA","NA","NA","NA","NA","NA","NA","174.022","174.009666666667"
"1918","6","174.098","174.131","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.12","NA","NA","NA","NA","NA","NA","NA","174.1255","174.116333333333"
"1918","7","174.113","174.174","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.117","NA","NA","NA","NA","NA","NA","NA","174.1455","174.134666666667"
"1918","8","174.104","174.137","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.137","174.1205"
"1918","9","174.08","174.165","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.165","174.1225"
"1918","10","174.028","174.091","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.091","174.0595"
"1918","11","173.979","174.149","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.149","174.064"
"1918","12","173.997","174.049","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.056","NA","NA","NA","NA","NA","NA","NA","174.0525","174.034"
"1919","1","173.994","174.189","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.925","NA","NA","NA","NA","NA","NA","NA","174.057","174.036"
"1919","2","174.003","174.088","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.998","NA","NA","NA","NA","NA","NA","NA","174.043","174.029666666667"
"1919","3","174.089","174.113","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.187","NA","NA","NA","NA","NA","NA","NA","174.15","174.129666666667"
"1919","4","174.259","174.28","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.267","NA","NA","NA","NA","NA","NA","NA","174.2735","174.268666666667"
"1919","5","174.451","174.454","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.501","NA","NA","NA","NA","NA","NA","NA","174.4775","174.468666666667"
"1919","6","174.479","174.485","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.516","NA","NA","NA","NA","NA","NA","NA","174.5005","174.493333333333"
"1919","7","174.378","174.411","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.395","NA","NA","NA","NA","NA","NA","NA","174.403","174.394666666667"
"1919","8","174.287","174.363","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.257","NA","NA","NA","NA","NA","NA","NA","174.31","174.302333333333"
"1919","9","174.168","174.25","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.151","NA","NA","NA","NA","NA","NA","NA","174.2005","174.189666666667"
"1919","10","174.083","174.14","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.074","NA","NA","NA","NA","NA","NA","NA","174.107","174.099"
"1919","11","174.006","174.162","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.977","NA","NA","NA","NA","NA","NA","NA","174.0695","174.048333333333"
"1919","12","173.9","174.049","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.806","NA","NA","NA","NA","NA","NA","NA","173.9275","173.918333333333"
"1920","1","173.723","173.796","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.721","NA","NA","NA","NA","NA","NA","NA","173.7585","173.746666666667"
"1920","2","173.564","173.607","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.565","NA","NA","NA","NA","NA","NA","NA","173.586","173.578666666667"
"1920","3","173.589","173.652","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.55","NA","NA","NA","NA","NA","NA","NA","173.601","173.597"
"1920","4","173.824","173.841","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.776","NA","NA","NA","NA","NA","NA","NA","173.8085","173.813666666667"
"1920","5","174.028","174.046","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.071","NA","NA","NA","NA","NA","NA","NA","174.0585","174.048333333333"
"1920","6","174.086","174.125","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.105","NA","NA","NA","NA","NA","NA","NA","174.115","174.105333333333"
"1920","7","174.128","174.192","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.12","NA","NA","NA","NA","NA","NA","NA","174.156","174.146666666667"
"1920","8","174.125","174.14","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.169","NA","NA","NA","NA","NA","NA","NA","174.1545","174.144666666667"
"1920","9","174.055","174.094","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.047","NA","NA","NA","NA","NA","NA","NA","174.0705","174.065333333333"
"1920","10","173.964","174.061","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.91","NA","NA","NA","NA","NA","NA","NA","173.9855","173.978333333333"
"1920","11","173.918","174.027","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.84","NA","NA","NA","NA","NA","NA","NA","173.9335","173.928333333333"
"1920","12","173.915","174.122","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.815","NA","NA","NA","NA","NA","NA","NA","173.9685","173.950666666667"
"1921","1","173.918","174.033","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.898","NA","NA","NA","NA","NA","NA","NA","173.9655","173.949666666667"
"1921","2","173.9","173.951","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.855","NA","NA","NA","NA","NA","NA","NA","173.903","173.902"
"1921","3","173.97","174.003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.001","NA","NA","NA","NA","NA","NA","NA","174.002","173.991333333333"
"1921","4","174.177","174.186","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.154","NA","NA","NA","NA","NA","NA","NA","174.17","174.172333333333"
"1921","5","174.265","174.268","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.297","NA","NA","NA","NA","NA","NA","NA","174.2825","174.276666666667"
"1921","6","174.241","174.25","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.251","NA","NA","NA","NA","NA","NA","NA","174.2505","174.247333333333"
"1921","7","174.195","174.241","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.187","NA","NA","NA","NA","NA","NA","NA","174.214","174.207666666667"
"1921","8","174.08","174.128","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.128","174.104"
"1921","9","173.985","174.073","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.073","174.029"
"1921","10","173.857","173.966","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.966","173.9115"
"1921","11","173.872","173.878","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.873","NA","NA","NA","NA","NA","NA","NA","173.8755","173.874333333333"
"1921","12","173.854","174.052","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.785","NA","NA","NA","NA","NA","NA","NA","173.9185","173.897"
"1922","1","173.784","173.915","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.706","NA","NA","NA","NA","NA","NA","NA","173.8105","173.801666666667"
"1922","2","173.68","173.741","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.623","NA","NA","NA","NA","NA","NA","NA","173.682","173.681333333333"
"1922","3","173.747","173.75","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.806","NA","NA","NA","NA","NA","NA","NA","173.778","173.767666666667"
"1922","4","174.031","174.128","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.047","NA","NA","NA","NA","NA","NA","NA","174.0875","174.068666666667"
"1922","5","174.156","174.18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.19","NA","NA","NA","NA","NA","NA","NA","174.185","174.175333333333"
"1922","6","174.195","174.235","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.203","NA","NA","NA","NA","NA","NA","NA","174.219","174.211"
"1922","7","174.156","174.198","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.157","NA","NA","NA","NA","NA","NA","NA","174.1775","174.170333333333"
"1922","8","174.083","174.116","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.078","NA","NA","NA","NA","NA","NA","NA","174.097","174.092333333333"
"1922","9","174.028","174.04","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","174.044","NA","NA","NA","NA","NA","NA","NA","174.042","174.037333333333"
"1922","10","173.9","173.976","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.84","NA","NA","NA","NA","NA","NA","NA","173.908","173.905333333333"
"1922","11","173.76","173.902","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.636","NA","NA","NA","NA","NA","NA","NA","173.769","173.766"
"1922","12","173.665","173.777","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.575","NA","NA","NA","NA","NA","NA","NA","173.676","173.672333333333"
"1923","1","173.68","173.741","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.663","NA","NA","NA","NA","NA","NA","NA","173.702","173.694666666667"
"1923","2","173.58","173.646","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.544","NA","NA","NA","NA","NA","NA","NA","173.595","173.59"
"1923","3","173.631","173.704","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.541","NA","NA","NA","NA","NA","NA","NA","173.6225","173.625333333333"
"1923","4","173.781","173.82","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.8","NA","NA","NA","NA","NA","NA","NA","173.81","173.800333333333"
"1923","5","173.881","173.915","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.928","NA","NA","NA","NA","NA","NA","NA","173.9215","173.908"
"1923","6","173.936","174.006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.925","NA","NA","NA","NA","NA","NA","NA","173.9655","173.955666666667"
"1923","7","173.933","173.951","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","173.951","173.942"
